; Pulse saved with RP Fiber Power
; Domain: time.
;
; t1 = -4.990234375e-12
; t2 = 5e-12
; dt = 9.765625e-15
; lambda_ref = 1.542e-6
;
; Data: t (s), Re(A) (sqrt(W)), Im(A) (sqrt(W)):
-468.75e-15, 0.08531711383, 0.05360812727
-458.984375e-15, 0.08855814891, 0.04914631264
-449.21875e-15, 0.09148883259, 0.04457645942
-439.453125e-15, 0.09412701615, 0.03992176055
-429.6875e-15, 0.09648768689, 0.03521508427
-419.921875e-15, 0.09857651399, 0.030491213
-410.15625e-15, 0.1003916925, 0.02577755159
-400.390625e-15, 0.1019317015, 0.02109012871
-390.625e-15, 0.1032026308, 0.01643692181
-380.859375e-15, 0.1042200877, 0.01182509041
-371.09375e-15, 0.1050052591, 7.266710556e-3
-361.328125e-15, 0.1055785812, 2.779638893e-3
-351.5625e-15, 0.1059552738, -1.616129619e-3
-341.796875e-15, 0.1061450077, -5.90357549e-3
-332.03125e-15, 0.1061550722, -0.01007193792
-322.265625e-15, 0.1059945162, -0.01411656935
-312.5e-15, 0.105676665, -0.01803601568
-302.734375e-15, 0.1052188138, -0.02182840966
-292.96875e-15, 0.104639684, -0.02548927371
-283.203125e-15, 0.1039563641, -0.02901169263
-273.4375e-15, 0.103182464, -0.03238836098
-263.671875e-15, 0.1023282812, -0.03561406495
-253.90625e-15, 0.1014025682, -0.03868713985
-244.140625e-15, 0.1004146891, -0.04160921138
-234.375e-15, 0.09937591456, -0.04438355392
-224.609375e-15, 0.09829924706, -0.04701310086
-214.84375e-15, 0.09719804253, -0.0494991945
-205.078125e-15, 0.09608431424, -0.05184162618
-195.3125e-15, 0.0949676691, -0.05403975478
-185.546875e-15, 0.0938553732, -0.05609393681
-175.78125e-15, 0.09275337886, -0.0580064246
-166.015625e-15, 0.09166764743, -0.05978127385
-156.25e-15, 0.09060501934, -0.06142338918
-146.484375e-15, 0.08957321011, -0.06293728941
-136.71875e-15, 0.08858003043, -0.06432626573
-126.953125e-15, 0.08763233819, -0.06559232515
-117.1875e-15, 0.08673532487, -0.06673684898
-107.421875e-15, 0.08589249746, -0.06776151793
-97.65625e-15, 0.08510630575, -0.06866895705
-87.890625e-15, 0.08437901984, -0.06946276012
-78.125e-15, 0.08371336534, -0.07014692358
-68.359375e-15, 0.08311260096, -0.07072503936
-58.59375e-15, 0.08258005543, -0.07119969635
-48.828125e-15, 0.08211843282, -0.07157238813
-39.0625e-15, 0.08172929301, -0.07184392422
-29.296875e-15, 0.08141298307, -0.07201507007
-19.53125e-15, 0.0811690248, -0.07208704176
-9.765625e-15, 0.08099671414, -0.0720615936
-235.0805498e-30, 0.08089559289, -0.07194068253
9.765625e-15, 0.08086555036, -0.0717259264
19.53125e-15, 0.08090653426, -0.07141816939
29.296875e-15, 0.08101806494, -0.07101738505
39.0625e-15, 0.08119883839, -0.07052294574
48.828125e-15, 0.08144663145, -0.06993408547
58.59375e-15, 0.08175853999, -0.06925029197
68.359375e-15, 0.08213139494, -0.06847142403
78.125e-15, 0.08256211486, -0.06759751729
87.890625e-15, 0.08304780651, -0.0666284165
97.65625e-15, 0.08358557687, -0.06556345809
107.421875e-15, 0.08417218115, -0.06440138402
117.1875e-15, 0.08480371244, -0.06314052831
126.953125e-15, 0.08547550024, -0.06177916597
136.71875e-15, 0.0861822585, -0.06031583308
146.484375e-15, 0.08691838273, -0.05874945744
156.25e-15, 0.08767822102, -0.05707925534
166.015625e-15, 0.08845617035, -0.05530448297
175.78125e-15, 0.08924655629, -0.05342420618
185.546875e-15, 0.09004337766, -0.05143723173
195.3125e-15, 0.09084006702, -0.04934224565
205.078125e-15, 0.09162940009, -0.04713808766
214.84375e-15, 0.09240359695, -0.04482402088
224.609375e-15, 0.09315454964, -0.04239986885
234.375e-15, 0.09387404642, -0.03986597349
244.140625e-15, 0.09455387417, -0.03722303102
253.90625e-15, 0.09518575695, -0.03447192644
263.671875e-15, 0.09576118355, -0.03161368149
273.4375e-15, 0.0962712373, -0.02864956084
283.203125e-15, 0.09670653437, -0.02558129167
292.96875e-15, 0.09705731269, -0.02241129147
302.734375e-15, 0.09731362914, -0.0191428009
312.5e-15, 0.09746556763, -0.01577987708
322.265625e-15, 0.09750336289, -0.01232728209
332.03125e-15, 0.09741739963, -8.790356738e-3
341.796875e-15, 0.09719812125, -5.174971507e-3
351.5625e-15, 0.09683593288, -1.48759673e-3
361.328125e-15, 0.09632118464, 2.264535531e-3
371.09375e-15, 0.09564427353, 6.073256951e-3
380.859375e-15, 0.09479583756, 9.929358819e-3
390.625e-15, 0.09376696766, 0.01382260008
400.390625e-15, 0.09254936086, 0.01774180733
410.15625e-15, 0.09113537725, 0.02167499982
419.921875e-15, 0.089518022, 0.02560946612
429.6875e-15, 0.087690916, 0.0295317544
439.453125e-15, 0.08564832396, 0.03342759258
449.21875e-15, 0.08338527385, 0.03728179764
458.984375e-15, 0.08089775055, 0.04107824104
468.75e-15, 0.07818290623, 0.04479990723
478.515625e-15, 0.07523922499, 0.04842903448
488.28125e-15, 0.07206660797, 0.05194728741
498.046875e-15, 0.06866639114, 0.05533590283
507.8125e-15, 0.06504134406, 0.0585757746
517.578125e-15, 0.06119570414, 0.06164748679
527.34375e-15, 0.05713527544, 0.06453133916
537.109375e-15, 0.05286757989, 0.06720741844
546.875e-15, 0.04840201581, 0.06965574695
556.640625e-15, 0.04374997155, 0.07185650226
566.40625e-15, 0.03892486409, 0.07379026887
576.171875e-15, 0.03394210947, 0.07543827307
585.9375e-15, 0.0288190621, 0.07678257088
595.703125e-15, 0.02357496711, 0.07780619183
605.46875e-15, 0.01823095075, 0.07849327134
615.234375e-15, 0.01281004053, 0.07882921357
625e-15, 7.337178733e-3, 0.07880091025
634.765625e-15, 1.839186094e-3, 0.07839701128
644.53125e-15, -3.655350804e-3, 0.07760821448
654.296875e-15, -9.116264336e-3, 0.07642753316
664.0625e-15, -0.01451203254, 0.07485051236
673.828125e-15, -0.0198100098, 0.07287539263
683.59375e-15, -0.02497663809, 0.07050324384
693.359375e-15, -0.02997764257, 0.06773810186
703.125e-15, -0.03477823884, 0.06458712845
712.890625e-15, -0.03934338657, 0.0610607911
722.65625e-15, -0.04363811084, 0.05717303562
732.421875e-15, -0.04762788683, 0.05294141574
742.1875e-15, -0.05127906084, 0.04838715311
751.953125e-15, -0.05455927211, 0.04353512286
761.71875e-15, -0.05743785076, 0.03841378195
771.484375e-15, -0.05988618934, 0.03305506604
781.25e-15, -0.06187810577, 0.02749427351
791.015625e-15, -0.06339022283, 0.02176993615
800.78125e-15, -0.06440237923, 0.01592365692
810.546875e-15, -0.06489806604, 9.99988684e-3
820.3125e-15, -0.0648648626, 4.045620483e-3
830.078125e-15, -0.06429483768, -1.889992925e-3
839.84375e-15, -0.06318488989, -7.756106676e-3
849.609375e-15, -0.0615370196, -0.01350067694
859.375e-15, -0.05935854283, -0.01907098533
869.140625e-15, -0.05666226503, -0.02441417732
878.90625e-15, -0.05346662592, -0.02947782496
888.671875e-15, -0.04979580992, -0.03421052988
898.4375e-15, -0.04567979997, -0.03856257663
908.203125e-15, -0.04115434653, -0.04248663233
917.96875e-15, -0.03626082934, -0.04593847252
927.734375e-15, -0.03104600658, -0.0488777049
937.5e-15, -0.02556166208, -0.05126846523
947.265625e-15, -0.01986417003, -0.05308007092
957.03125e-15, -0.01401399218, -0.05428763059
966.796875e-15, -8.075110663e-3, -0.05487261421
976.5625e-15, -2.114386207e-3, -0.05482338508
986.328125e-15, 3.799173162e-3, -0.05413568412
996.09375e-15, 9.595241571e-3, -0.05281304476
1.005859375e-12, 0.01520309675, -0.05086711119
1.015625e-12, 0.02055261211, -0.04831783557
1.025390625e-12, 0.02557528939, -0.04519354094
1.03515625e-12, 0.03020530449, -0.04153084841
1.044921875e-12, 0.03438054885, -0.03737447479
1.0546875e-12, 0.03804366007, -0.03277690608
1.064453125e-12, 0.04114304039, -0.02779794554
1.07421875e-12, 0.04363385686, -0.02250412735
1.083984375e-12, 0.04547900524, -0.0169679841
1.09375e-12, 0.0466500072, -0.01126716135
1.103515625e-12, 0.047127804, -5.483383679e-3
1.11328125e-12, 0.04690341347, 298.7109937e-6
1.123046875e-12, 0.04597842782, 5.992843745e-3
1.1328125e-12, 0.04436534259, 0.01151244738
1.142578125e-12, 0.0420877152, 0.01677207767
1.15234375e-12, 0.03918015081, 0.02168886685
1.162109375e-12, 0.03568810694, 0.02618400518
1.171875e-12, 0.03166750057, 0.0301842322
1.181640625e-12, 0.02718409903, 0.03362331071
1.19140625e-12, 0.02231268234, 0.03644344664
1.201171875e-12, 0.01713597769, 0.03859661302
1.2109375e-12, 0.01174338209, 0.04004573686
1.220703125e-12, 6.22950018e-3, 0.04076571509
1.23046875e-12, 692.5281207e-6, 0.04074423393
1.240234375e-12, -4.76748901e-3, 0.0399823725
1.25e-12, -0.01005050279, 0.03849497327
1.259765625e-12, -0.01505838899, 0.03631076017
1.26953125e-12, -0.01969693024, 0.03347218268
1.279296875e-12, -0.02387781691, 0.03003496596
1.2890625e-12, -0.02752061711, 0.02606735367
1.298828125e-12, -0.03055465879, 0.02164904217
1.30859375e-12, -0.03292076672, 0.01686981775
1.318359375e-12, -0.03457280326, 0.01182791987
1.328125e-12, -0.03547897204, 6.62816015e-3
1.337890625e-12, -0.03562285163, 1.37982982e-3
1.34765625e-12, -0.0350041307, -3.805569488e-3
1.357421875e-12, -0.03363901534, -8.816733295e-3
1.3671875e-12, -0.03156027813, -0.01354505463
1.376953125e-12, -0.02881692075, -0.01788716206
1.38671875e-12, -0.02547343046, -0.02174743127
1.396484375e-12, -0.02160862559, -0.02504040009
1.40625e-12, -0.01731410261, -0.0276930167
1.416015625e-12, -0.01269231374, -0.0296466546
1.42578125e-12, -7.854315399e-3, -0.03085883501
1.435546875e-12, -2.917234041e-3, -0.03130460375
1.4453125e-12, 1.998499812e-3, -0.03097751469
1.455078125e-12, 6.772094312e-3, -0.0298901762
1.46484375e-12, 0.0112854523, -0.02807432282
1.474609375e-12, 0.01542626623, -0.02558038362
1.484375e-12, 0.01909106624, -0.02247653284
1.494140625e-12, 0.02218812751, -0.01884722608
1.50390625e-12, 0.02464014216, -0.01479124451
1.513671875e-12, 0.02638656661, -0.01041928624
1.5234375e-12, 0.02738556549, -5.851158287e-3
1.533203125e-12, 0.02761548595, -1.212633817e-3
1.54296875e-12, 0.02707580654, 3.367951246e-3
1.552734375e-12, 0.0257875146, 7.763277343e-3
1.5625e-12, 0.02379287575, 0.01185070015
1.572265625e-12, 0.02115457148, 0.01551588216
1.58203125e-12, 0.01795419949, 0.01865628159
1.591796875e-12, 0.01429015388, 0.02118438071
1.6015625e-12, 0.01027492873, 0.02303053938
1.611328125e-12, 6.031913105e-3, 0.02414536964
1.62109375e-12, 1.691766542e-3, 0.02450154102
1.630859375e-12, -2.61152082e-3, 0.02409494225
1.640625e-12, -6.744768603e-3, 0.02294514084
1.650390625e-12, -0.01057982396, 0.02109510017
1.66015625e-12, -0.01399772646, 0.01861013264
1.669921875e-12, -0.01689268288, 0.01557609191
1.6796875e-12, -0.01917571045, 0.01209683434
1.689453125e-12, -0.02077780811, 8.29101019e-3
1.69921875e-12, -0.02165252409, 4.288274813e-3
1.708984375e-12, -0.02177780581, 225.0357968e-6
1.71875e-12, -0.02115704244, -3.760126951e-3
1.728515625e-12, -0.01981923977, -7.531216513e-3
1.73828125e-12, -0.01781829773, -0.01095958801
1.748046875e-12, -0.01523139072, -0.01392856369
1.7578125e-12, -0.01215648133, -0.01633772338
1.767578125e-12, -8.709027501e-3, -0.01810670225
1.77734375e-12, -5.017975291e-3, -0.01917833559
1.787109375e-12, -1.221161084e-3, -0.0195210081
1.796875e-12, 2.539721494e-3, -0.01913009026
1.806640625e-12, 6.124408059e-3, -0.01802837821
1.81640625e-12, 9.399402215e-3, -0.01626549209
1.826171875e-12, 0.01224315601, -0.013916228
1.8359375e-12, 0.01455088174, -0.01107789996
1.845703125e-12, 0.01623879453, -7.866747419e-3
1.85546875e-12, 0.01724760179, -4.413522703e-3
1.865234375e-12, 0.01754507921, -858.4096168e-6
1.875e-12, 0.01712760217, 2.654540149e-3
1.884765625e-12, 0.01602053786, 5.98323649e-3
1.89453125e-12, 0.01427744598, 8.993407518e-3
1.904296875e-12, 0.0119780856, 0.01156423356
1.9140625e-12, 9.225278488e-3, 0.01359351012
1.923828125e-12, 6.140733829e-3, 0.01500210527
1.93359375e-12, 2.859989605e-3, 0.01573750224
1.943359375e-12, -473.3291609e-6, 0.01577625117
1.953125e-12, -3.713699023e-3, 0.01512519574
1.962890625e-12, -6.72007107e-3, 0.01382138737
1.97265625e-12, -9.362148992e-3, 0.01193065394
1.982421875e-12, -0.01152628783, 9.544849048e-3
1.9921875e-12, -0.01312073476, 6.777871215e-3
2.001953125e-12, -0.01407995247, 3.760605799e-3
2.01171875e-12, -0.01436779861, 635.000849e-6
2.021484375e-12, -0.0139793813, -2.452462129e-3
2.03125e-12, -0.01294146932, -5.357604826e-3
2.041015625e-12, -0.01131140283, -7.945376839e-3
2.05078125e-12, -9.174523372e-3, -0.01009634178
2.060546875e-12, -6.640214978e-3, -0.01171250533
2.0703125e-12, -3.836718828e-3, -0.01272218671
2.080078125e-12, -904.9486144e-6, -0.01308367104
2.08984375e-12, 2.00840915e-3, -0.01278742931
2.099609375e-12, 4.758181298e-3, -0.01185675663
2.109375e-12, 7.208021353e-3, -0.01034675711
2.119140625e-12, 9.23737503e-3, -8.341690266e-3
2.12890625e-12, 0.0107477279, -5.950780136e-3
2.138671875e-12, 0.01166779333, -3.302674998e-3
2.1484375e-12, 0.01195734382, -538.8247465e-6
2.158203125e-12, 0.01160945013, 2.193895796e-3
2.16796875e-12, 0.01065097681, 4.750944743e-3
2.177734375e-12, 9.141275605e-3, 6.997844068e-3
2.1875e-12, 7.169107986e-3, 8.817462167e-3
2.197265625e-12, 4.84792462e-3, 0.01011644646
2.20703125e-12, 2.309735173e-3, 0.0108304349
2.216796875e-12, -302.1183674e-6, 0.01092771845
2.2265625e-12, -2.840914371e-3, 0.01041111363
2.236328125e-12, -5.164793445e-3, 9.317915166e-3
2.24609375e-12, -7.144809946e-3, 7.717889541e-3
2.255859375e-12, -8.67233415e-3, 5.709373506e-3
2.265625e-12, -9.665378021e-3, 3.413683225e-3
2.275390625e-12, -0.0100734355, 968.1449843e-6
2.28515625e-12, -9.880509666e-3, -1.4818921e-3
2.294921875e-12, -9.106140245e-3, -3.791621245e-3
2.3046875e-12, -7.80434208e-3, -5.825391675e-3
2.314453125e-12, -6.0604461e-3, -7.464848868e-3
2.32421875e-12, -3.985995609e-3, -8.616134563e-3
2.333984375e-12, -1.71201478e-3, -9.215682141e-3
2.34375e-12, 618.9728407e-6, -9.234179116e-3
2.353515625e-12, 2.861746928e-3, -8.678426995e-3
2.36328125e-12, 4.877462956e-3, -7.590990964e-3
2.373046875e-12, 6.54238002e-3, -6.047607851e-3
2.3828125e-12, 7.755702438e-3, -4.152432095e-3
2.392578125e-12, 8.446067083e-3, -2.031411708e-3
2.40234375e-12, 8.576208021e-3, 175.7578804e-6
2.412109375e-12, 8.145407056e-3, 2.32463297e-3
2.421875e-12, 7.189561428e-3, 4.275462185e-3
2.431640625e-12, 5.778887032e-3, 5.902422848e-3
2.44140625e-12, 4.013339436e-3, 7.10196833e-3
2.451171875e-12, 2.015953043e-3, 7.799741466e-3
2.4609375e-12, -75.45282366e-6, 7.955633488e-3
2.470703125e-12, -2.117585581e-3, 7.566580286e-3
2.48046875e-12, -3.971417117e-3, 6.66678585e-3
2.490234375e-12, -5.511769868e-3, 5.325346319e-3
2.5e-12, -6.636058679e-3, 3.641495039e-3
2.509765625e-12, -7.271464086e-3, 1.737748669e-3
2.51953125e-12, -7.380017844e-3, -248.6979281e-6
2.529296875e-12, -6.961314711e-3, -2.17574029e-3
2.5390625e-12, -6.052623161e-3, -3.906505243e-3
2.548828125e-12, -4.72623135e-3, -5.319127186e-3
2.55859375e-12, -3.084155862e-3, -6.315563634e-3
2.568359375e-12, -1.250682743e-3, -6.828826494e-3
2.578125e-12, 636.6888293e-6, -6.827948844e-3
2.587890625e-12, 2.437369944e-3, -6.320215655e-3
2.59765625e-12, 4.018215953e-3, -5.350565554e-3
2.607421875e-12, 5.26357839e-3, -3.998270518e-3
2.6171875e-12, 6.083990101e-3, -2.371013533e-3
2.626953125e-12, 6.422884661e-3, -596.6494732e-6
2.63671875e-12, 6.260953888e-3, 1.186682874e-3
2.646484375e-12, 5.61772737e-3, 2.841195831e-3
2.65625e-12, 4.550040818e-3, 4.240041977e-3
2.666015625e-12, 3.147466886e-3, 5.277208644e-3
2.67578125e-12, 1.525211006e-3, 5.875963409e-3
2.685546875e-12, -184.9299344e-6, 5.994980303e-3
2.6953125e-12, -1.845018149e-3, 5.631525805e-3
2.705078125e-12, -3.322141908e-3, 4.821562501e-3
2.71484375e-12, -4.499270624e-3, 3.63688117e-3
2.724609375e-12, -5.284722213e-3, 2.179352945e-3
2.734375e-12, -5.619518316e-3, 572.5289948e-6
2.744140625e-12, -5.482219189e-3, -1.048720081e-3
2.75390625e-12, -4.890820608e-3, -2.549451774e-3
2.763671875e-12, -3.901283501e-3, -3.805789033e-3
2.7734375e-12, -2.602660692e-3, -4.715228628e-3
2.783203125e-12, -1.109387593e-3, -5.205403216e-3
2.79296875e-12, 448.4293432e-6, -5.240372935e-3
2.802734375e-12, 1.936025037e-3, -4.82363024e-3
2.8125e-12, 3.225621392e-3, -3.997571862e-3
2.822265625e-12, 4.207708164e-3, -2.839723331e-3
2.83203125e-12, 4.800686107e-3, -1.456084842e-3
2.841796875e-12, 4.957858836e-3, 28.10912311e-6
2.8515625e-12, 4.671347593e-3, 1.479634747e-3
2.861328125e-12, 3.972810896e-3, 2.769375943e-3
2.87109375e-12, 2.930768797e-3, 3.783886875e-3
2.880859375e-12, 1.644403479e-3, 4.435385258e-3
2.890625e-12, 234.2880057e-6, 4.669582302e-3
2.900390625e-12, -1.168834786e-3, 4.470770244e-3
2.91015625e-12, -2.435968236e-3, 3.863410348e-3
2.919921875e-12, -3.451562186e-3, 2.90972564e-3
2.9296875e-12, -4.124260141e-3, 1.703576778e-3
2.939453125e-12, -4.395678649e-3, 361.5345963e-6
2.94921875e-12, -4.245997075e-3, -987.9222395e-6
2.958984375e-12, -3.69557144e-3, -2.21640762e-3
2.96875e-12, -2.802635217e-3, -3.208006776e-3
2.978515625e-12, -1.657657171e-3, -3.870689335e-3
2.98828125e-12, -374.836528e-6, -4.145215589e-3
2.998046875e-12, 918.8897378e-6, -4.010543038e-3
3.0078125e-12, 2.096507287e-3, -3.485550701e-3
3.017578125e-12, 3.043726695e-3, -2.627221325e-3
3.02734375e-12, 3.670232634e-3, -1.525252668e-3
3.037109375e-12, 3.918275632e-3, -293.1303025e-6
3.046875e-12, 3.768184329e-3, 943.5994264e-6
3.056640625e-12, 3.240484553e-3, 2.060291885e-3
3.06640625e-12, 2.394074056e-3, 2.945700896e-3
3.076171875e-12, 1.320116251e-3, 3.512888943e-3
3.0859375e-12, 132.2273731e-6, 3.707939249e-3
3.095703125e-12, -1.04556504e-3, 3.51574403e-3
3.10546875e-12, -2.091500734e-3, 2.961832315e-3
3.115234375e-12, -2.898347838e-3, 2.109521694e-3
3.125e-12, -3.384516882e-3, 1.052729868e-3
3.134765625e-12, -3.50297362e-3, -94.26891713e-6
3.14453125e-12, -3.246497781e-3, -1.208753654e-3
3.154296875e-12, -2.648207988e-3, -2.172218031e-3
3.1640625e-12, -1.777403857e-3, -2.883019178e-3
3.173828125e-12, -731.747799e-6, -3.267727023e-3
3.18359375e-12, 373.0907299e-6, -3.289382141e-3
3.193359375e-12, 1.415623657e-3, -2.951241459e-3
3.203125e-12, 2.281862568e-3, -2.295759545e-3
3.212890625e-12, 2.878360073e-3, -1.399541304e-3
3.22265625e-12, 3.142922721e-3, -365.1029585e-6
3.232421875e-12, 3.051256153e-3, 690.108442e-6
3.2421875e-12, 2.618975163e-3, 1.646894539e-3
3.251953125e-12, 1.899426811e-3, 2.398284104e-3
3.26171875e-12, 977.8931782e-6, 2.862095508e-3
3.271484375e-12, -37.64170571e-6, 2.990055649e-3
3.28125e-12, -1.028853785e-3, 2.772584995e-3
3.291015625e-12, -1.88129667e-3, 2.239413792e-3
3.30078125e-12, -2.498199303e-3, 1.456355807e-3
3.310546875e-12, -2.811569987e-3, 518.1713894e-6
3.3203125e-12, -2.789395049e-3, -462.4580651e-6
3.330078125e-12, -2.438828204e-3, -1.368801856e-3
3.33984375e-12, -1.805502398e-3, -2.094558405e-3
3.349609375e-12, -968.6798337e-6, -2.556461592e-3
3.359375e-12, -31.94852359e-6, -2.703479311e-3
3.369140625e-12, 889.82194e-6, -2.522244093e-3
3.37890625e-12, 1.685168959e-3, -2.038714918e-3
3.388671875e-12, 2.259731212e-3, -1.315644915e-3
3.3984375e-12, 2.547067853e-3, -445.260485e-6
3.408203125e-12, 2.515965393e-3, 462.551843e-6
3.41796875e-12, 2.174146521e-3, 1.294729052e-3
3.427734375e-12, 1.567919528e-3, 1.949465271e-3
3.4375e-12, 776.9445352e-6, 2.348348533e-3
3.447265625e-12, -96.04364928e-6, 2.445222896e-3
3.45703125e-12, -939.1451928e-6, 2.231603771e-3
3.466796875e-12, -1.646157661e-3, 1.738250036e-3
3.4765625e-12, -2.129788212e-3, 1.03196654e-3
3.486328125e-12, -2.331812802e-3, 207.0482911e-6
3.49609375e-12, -2.22986638e-3, -627.7472069e-6
3.505859375e-12, -1.840603446e-3, -1.364218469e-3
3.515625e-12, -1.218361522e-3, -1.908826928e-3
3.525390625e-12, -448.4106018e-6, -2.193975277e-3
3.53515625e-12, 364.924001e-6, -2.185879282e-3
3.544921875e-12, 1.113177273e-3, -1.88892387e-3
3.5546875e-12, 1.698624331e-3, -1.34587704e-3
3.564453125e-12, 2.046624821e-3, -632.908801e-6
3.57421875e-12, 2.114400713e-3, 150.8908807e-6
3.583984375e-12, 1.896197237e-3, 898.0120762e-6
3.59375e-12, 1.424589935e-3, 1.50803367e-3
3.603515625e-12, 767.03779e-6, 1.901082379e-3
3.61328125e-12, 16.94009578e-6, 2.027534278e-3
3.623046875e-12, -720.0717504e-6, 1.873724086e-3
3.6328125e-12, -1.34199502e-3, 1.463828971e-3
3.642578125e-12, -1.765049832e-3, 857.4891557e-6
3.65234375e-12, -1.934480241e-3, 142.323003e-6
3.662109375e-12, -1.830790644e-3, -578.6502991e-6
3.671875e-12, -1.471788776e-3, -1.202789352e-3
3.681640625e-12, -910.6554881e-6, -1.6434142e-3
3.69140625e-12, -229.5473392e-6, -1.841912032e-3
3.701171875e-12, 471.688182e-6, -1.774718746e-3
3.7109375e-12, 1.090686165e-3, -1.455341937e-3
3.720703125e-12, 1.538740781e-3, -932.254101e-6
3.73046875e-12, 1.754285083e-3, -282.9280624e-6
3.740234375e-12, 1.710997102e-3, 396.3132056e-6
3.75e-12, 1.419968041e-3, 1.004396228e-3
3.759765625e-12, 926.9917773e-6, 1.451594432e-3
3.76953125e-12, 306.1976097e-6, 1.674110171e-3
3.779296875e-12, -349.5697971e-6, 1.643639623e-3
3.7890625e-12, -941.6247471e-6, 1.370208105e-3
3.798828125e-12, -1.380654932e-3, 898.8959072e-6
3.80859375e-12, -1.601633553e-3, 302.3606342e-6
3.818359375e-12, -1.574760574e-3, -329.2512823e-6
3.828125e-12, -1.309580583e-3, -900.4186687e-6
3.837890625e-12, -851.7723736e-6, -1.324059531e-3
3.84765625e-12, -274.4385527e-6, -1.535651834e-3
3.857421875e-12, 333.4226521e-6, -1.504744662e-3
3.8671875e-12, 879.3608819e-6, -1.24051757e-3
3.876953125e-12, 1.280138795e-3, -789.5313472e-6
3.88671875e-12, 1.474158277e-3, -226.4867514e-6
3.896484375e-12, 1.432147326e-3, 359.0406337e-6
3.90625e-12, 1.163390271e-3, 876.5721462e-6
3.916015625e-12, 714.8876042e-6, 1.247356847e-3
3.92578125e-12, 162.7729877e-6, 1.41509183e-3
3.935546875e-12, -401.9186964e-6, 1.35449638e-3
3.9453125e-12, -889.2164748e-6, 1.076593304e-3
3.955078125e-12, -1.22421034e-3, 628.6087529e-6
3.96484375e-12, -1.357179444e-3, 86.84471355e-6
3.974609375e-12, -1.269775027e-3, -456.9896155e-6
3.984375e-12, -977.6990861e-6, -912.8591755e-6
3.994140625e-12, -529.5321075e-6, -1.208380872e-3
4.00390625e-12, -535.4396188e-9, -1.299981724e-3
4.013671875e-12, 519.248255e-6, -1.177865307e-3
4.0234375e-12, 941.2406019e-6, -865.6190262e-6
4.033203125e-12, 1.195223896e-3, -416.0001844e-6
4.04296875e-12, 1.242269904e-3, 96.3353941e-6
4.052734375e-12, 1.08040742e-3, 585.3680706e-6
4.0625e-12, 742.5525139e-6, 967.4996862e-6
4.072265625e-12, 288.7602476e-6, 1.176920648e-3
4.08203125e-12, -204.3261983e-6, 1.178960223e-3
4.091796875e-12, -654.8872086e-6, 977.2833726e-6
4.1015625e-12, -987.65475e-6, 612.4582946e-6
4.111328125e-12, -1.145791248e-3, 152.5171178e-6
4.12109375e-12, -1.101689262e-3, -321.1479797e-6
4.130859375e-12, -863.9465569e-6, -728.4059943e-6
4.140625e-12, -477.4059126e-6, -1.002635378e-3
4.150390625e-12, -14.81230342e-6, -1.099757468e-3
4.16015625e-12, 438.3018662e-6, -1.004413914e-3
4.169921875e-12, 801.2055649e-6, -733.2819703e-6
4.1796875e-12, 1.013050292e-3, -334.3145592e-6
4.189453125e-12, 1.042099659e-3, 119.8285955e-6
4.19921875e-12, 888.5231113e-6, 544.675679e-6
4.208984375e-12, 582.2472447e-6, 861.0718499e-6
4.21875e-12, 177.6702075e-6, 1.012031953e-3
4.228515625e-12, -254.0395785e-6, 974.2642064e-6
4.23828125e-12, -635.3872133e-6, 761.195685e-6
4.248046875e-12, -895.7707256e-6, 417.6162455e-6
4.2578125e-12, -985.7659289e-6, 8.851668248e-6
4.267578125e-12, -888.8016664e-6, -391.7737592e-6
4.27734375e-12, -626.0283744e-6, -714.5704137e-6
4.287109375e-12, -251.939886e-6, -903.4587631e-6
4.296875e-12, 158.3399773e-6, -924.5263694e-6
4.306640625e-12, 526.0585019e-6, -772.8406199e-6
4.31640625e-12, 784.8889418e-6, -475.7670271e-6
4.326171875e-12, 892.073613e-6, -90.28438203e-6
4.3359375e-12, 833.3970776e-6, 307.1456787e-6
4.345703125e-12, 623.0953848e-6, 636.8560162e-6
4.35546875e-12, 300.5256724e-6, 834.1458845e-6
4.365234375e-12, -75.47792466e-6, 863.7539759e-6
4.375e-12, -434.9174002e-6, 726.2603237e-6
4.384765625e-12, -708.1798547e-6, 455.2393966e-6
4.39453125e-12, -839.982202e-6, 107.3962676e-6
4.404296875e-12, -802.6570438e-6, -250.2465714e-6
4.4140625e-12, -604.3395559e-6, -552.473179e-6
4.423828125e-12, -288.36966e-6, -745.5974146e-6
4.43359375e-12, 76.86170836e-6, -794.8993515e-6
4.443359375e-12, 414.7009811e-6, -690.3309377e-6
4.453125e-12, 658.2198504e-6, -450.020423e-6
4.462890625e-12, 763.944929e-6, -119.7312055e-6
4.47265625e-12, 718.2052808e-6, 233.8053548e-6
4.482421875e-12, 536.2099986e-6, 536.1200751e-6
4.4921875e-12, 256.2883733e-6, 722.319878e-6
4.501953125e-12, -67.90989471e-6, 753.4615248e-6
4.51171875e-12, -375.7255942e-6, 626.4357406e-6
4.521484375e-12, -608.3324525e-6, 373.8832586e-6
4.53125e-12, -718.5723743e-6, 54.42040109e-6
4.541015625e-12, -681.1317112e-6, -262.9934061e-6
4.55078125e-12, -500.5544452e-6, -515.1072078e-6
4.560546875e-12, -213.520254e-6, -656.3464536e-6
4.5703125e-12, 117.2823386e-6, -664.8313997e-6
