# Frequency; PSD [dBc/Hz]
5.84716797e+02;-6.44458542e+01
5.85327148e+02;-6.41663437e+01
5.85937500e+02;-6.38787270e+01
5.86547852e+02;-6.35882721e+01
5.87158203e+02;-6.33396378e+01
5.87768555e+02;-6.31768456e+01
5.88378906e+02;-6.30186195e+01
5.88989258e+02;-6.28451195e+01
5.89599609e+02;-6.27569466e+01
5.90209961e+02;-6.27609329e+01
5.90820312e+02;-6.28216248e+01
5.91430664e+02;-6.29732666e+01
5.92041016e+02;-6.31999626e+01
5.92651367e+02;-6.33703499e+01
5.93261719e+02;-6.34812965e+01
5.93872070e+02;-6.36382179e+01
5.94482422e+02;-6.38058624e+01
5.95092773e+02;-6.39340630e+01
5.95703125e+02;-6.39888878e+01
5.96313477e+02;-6.38458099e+01
5.96923828e+02;-6.35034981e+01
5.97534180e+02;-6.31977081e+01
5.98144531e+02;-6.29239349e+01
5.98754883e+02;-6.26289597e+01
5.99365234e+02;-6.23780251e+01
5.99975586e+02;-6.22317390e+01
6.00585938e+02;-6.21522560e+01
6.01196289e+02;-6.21070213e+01
6.01806641e+02;-6.21616287e+01
6.02416992e+02;-6.23185997e+01
6.03027344e+02;-6.23446465e+01
6.03637695e+02;-6.22377968e+01
6.04248047e+02;-6.22571335e+01
6.04858398e+02;-6.22502060e+01
6.05468750e+02;-6.21498985e+01
6.06079102e+02;-6.20481567e+01
6.06689453e+02;-6.19860344e+01
6.07299805e+02;-6.18334503e+01
6.07910156e+02;-6.16986389e+01
6.08520508e+02;-6.17504501e+01
6.09130859e+02;-6.19723167e+01
6.09741211e+02;-6.21888466e+01
6.10351562e+02;-6.24491959e+01
6.10961914e+02;-6.27387199e+01
6.11572266e+02;-6.29525414e+01
6.12182617e+02;-6.31347809e+01
6.12792969e+02;-6.34216461e+01
6.13403320e+02;-6.37000847e+01
6.14013672e+02;-6.38953133e+01
6.14624023e+02;-6.40848160e+01
6.15234375e+02;-6.42731400e+01
6.15844727e+02;-6.44309464e+01
6.16455078e+02;-6.45291443e+01
6.17065430e+02;-6.46679993e+01
6.17675781e+02;-6.47679901e+01
6.18286133e+02;-6.48856277e+01
6.18896484e+02;-6.49919281e+01
6.19506836e+02;-6.50119934e+01
6.20117188e+02;-6.50708160e+01
6.20727539e+02;-6.51391754e+01
6.21337891e+02;-6.51672134e+01
6.21948242e+02;-6.51289215e+01
6.22558594e+02;-6.50459900e+01
6.23168945e+02;-6.49187698e+01
6.23779297e+02;-6.48044815e+01
6.24389648e+02;-6.48025665e+01
6.25000000e+02;-6.48269196e+01
6.25610352e+02;-6.47982101e+01
6.26220703e+02;-6.46496582e+01
6.26831055e+02;-6.45748672e+01
6.27441406e+02;-6.46069336e+01
6.28051758e+02;-6.46427307e+01
6.28662109e+02;-6.47563477e+01
6.29272461e+02;-6.48674850e+01
6.29882812e+02;-6.49207077e+01
6.30493164e+02;-6.49679947e+01
6.31103516e+02;-6.49382477e+01
6.31713867e+02;-6.50003586e+01
6.32324219e+02;-6.50331650e+01
6.32934570e+02;-6.50780487e+01
6.33544922e+02;-6.51574860e+01
6.34155273e+02;-6.50866776e+01
6.34765625e+02;-6.48886261e+01
6.35375977e+02;-6.46392746e+01
6.35986328e+02;-6.44239807e+01
6.36596680e+02;-6.43191147e+01
6.37207031e+02;-6.42504044e+01
6.37817383e+02;-6.41765518e+01
6.38427734e+02;-6.40700150e+01
6.39038086e+02;-6.39460678e+01
6.39648438e+02;-6.38692436e+01
6.40258789e+02;-6.38124542e+01
6.40869141e+02;-6.35316505e+01
6.41479492e+02;-6.33694153e+01
6.42089844e+02;-6.32917404e+01
6.42700195e+02;-6.31715775e+01
6.43310547e+02;-6.31112099e+01
6.43920898e+02;-6.30487366e+01
6.44531250e+02;-6.29897003e+01
6.45141602e+02;-6.29689178e+01
6.45751953e+02;-6.30217361e+01
6.46362305e+02;-6.32932396e+01
6.46972656e+02;-6.34885330e+01
6.47583008e+02;-6.36009636e+01
6.48193359e+02;-6.37284126e+01
6.48803711e+02;-6.37170105e+01
6.49414062e+02;-6.36987534e+01
6.50024414e+02;-6.36938095e+01
6.50634766e+02;-6.36506691e+01
6.51245117e+02;-6.36491890e+01
6.51855469e+02;-6.36836929e+01
6.52465820e+02;-6.36874847e+01
6.53076172e+02;-6.37075043e+01
6.53686523e+02;-6.37587013e+01
6.54296875e+02;-6.39087143e+01
6.54907227e+02;-6.41244354e+01
6.55517578e+02;-6.44319153e+01
6.56127930e+02;-6.48035202e+01
6.56738281e+02;-6.50826340e+01
6.57348633e+02;-6.53032837e+01
6.57958984e+02;-6.55423279e+01
6.58569336e+02;-6.56962662e+01
6.59179688e+02;-6.58260422e+01
6.59790039e+02;-6.59100952e+01
6.60400391e+02;-6.59009323e+01
6.61010742e+02;-6.57522507e+01
6.61621094e+02;-6.56214066e+01
6.62231445e+02;-6.56065063e+01
6.62841797e+02;-6.56393509e+01
6.63452148e+02;-6.56984177e+01
6.64062500e+02;-6.58587952e+01
6.64672852e+02;-6.60078735e+01
6.65283203e+02;-6.61617813e+01
6.65893555e+02;-6.64475479e+01
6.66503906e+02;-6.68546906e+01
6.67114258e+02;-6.72800369e+01
6.67724609e+02;-6.76569672e+01
6.68334961e+02;-6.80798645e+01
6.68945312e+02;-6.84896927e+01
6.69555664e+02;-6.86962128e+01
6.70166016e+02;-6.88613892e+01
6.70776367e+02;-6.90101395e+01
6.71386719e+02;-6.90033722e+01
6.71997070e+02;-6.89702454e+01
6.72607422e+02;-6.89598846e+01
6.73217773e+02;-6.89762802e+01
6.73828125e+02;-6.89955368e+01
6.74438477e+02;-6.90330200e+01
6.75048828e+02;-6.91601257e+01
6.75659180e+02;-6.93060684e+01
6.76269531e+02;-6.93955002e+01
6.76879883e+02;-6.95297775e+01
6.77490234e+02;-6.96382751e+01
6.78100586e+02;-6.97219696e+01
6.78710938e+02;-6.97778931e+01
6.79321289e+02;-6.96746140e+01
6.79931641e+02;-6.95634995e+01
6.80541992e+02;-6.94358215e+01
6.81152344e+02;-6.91797791e+01
6.81762695e+02;-6.90022736e+01
6.82373047e+02;-6.89094086e+01
6.82983398e+02;-6.88918839e+01
6.83593750e+02;-6.89142914e+01
6.84204102e+02;-6.89381332e+01
6.84814453e+02;-6.91087646e+01
6.85424805e+02;-6.93190613e+01
6.86035156e+02;-6.94805908e+01
6.86645508e+02;-6.97793579e+01
6.87255859e+02;-7.00910950e+01
6.87866211e+02;-7.01937408e+01
6.88476562e+02;-7.01286011e+01
6.89086914e+02;-7.00552139e+01
6.89697266e+02;-7.00683670e+01
6.90307617e+02;-7.01228561e+01
6.90917969e+02;-7.02102051e+01
6.91528320e+02;-7.03116913e+01
6.92138672e+02;-7.03267136e+01
6.92749023e+02;-7.02360535e+01
6.93359375e+02;-7.02146149e+01
6.93969727e+02;-7.02792740e+01
6.94580078e+02;-7.03420486e+01
6.95190430e+02;-7.02836761e+01
6.95800781e+02;-7.00679016e+01
6.96411133e+02;-6.97140732e+01
6.97021484e+02;-6.93970337e+01
6.97631836e+02;-6.92173080e+01
6.98242188e+02;-6.91204147e+01
6.98852539e+02;-6.90629425e+01
6.99462891e+02;-6.90320740e+01
7.00073242e+02;-6.90376663e+01
7.00683594e+02;-6.96959839e+01
7.01293945e+02;-6.34991455e+01
7.01904297e+02;-5.78131790e+01
7.02514648e+02;-6.01351395e+01
7.03125000e+02;-6.88403015e+01
7.03735352e+02;-7.15081100e+01
7.04345703e+02;-7.14355545e+01
7.04956055e+02;-7.17633133e+01
7.05566406e+02;-7.18497696e+01
7.06176758e+02;-7.22671356e+01
7.06787109e+02;-7.25302887e+01
7.07397461e+02;-7.14209518e+01
7.08007812e+02;-6.84387054e+01
7.08618164e+02;-6.67403336e+01
7.09228516e+02;-6.62801437e+01
7.09838867e+02;-6.61460495e+01
7.10449219e+02;-6.60764236e+01
7.11059570e+02;-6.60210190e+01
7.11669922e+02;-6.59567947e+01
7.12280273e+02;-6.59221725e+01
7.12890625e+02;-6.62354736e+01
7.13500977e+02;-6.78174591e+01
7.14111328e+02;-7.02106705e+01
7.14721680e+02;-7.15470200e+01
7.15332031e+02;-7.21716080e+01
7.15942383e+02;-7.26169968e+01
7.16552734e+02;-7.29010239e+01
7.17163086e+02;-7.32118225e+01
7.17773438e+02;-7.34867477e+01
7.18383789e+02;-7.36631012e+01
7.18994141e+02;-7.36679611e+01
7.19604492e+02;-7.34454575e+01
7.20214844e+02;-7.31254654e+01
7.20825195e+02;-7.27593384e+01
7.21435547e+02;-7.23817902e+01
7.22045898e+02;-7.20425873e+01
7.22656250e+02;-7.17556076e+01
7.23266602e+02;-7.15868683e+01
7.23876953e+02;-7.15137024e+01
7.24487305e+02;-7.15439377e+01
7.25097656e+02;-7.16694946e+01
7.25708008e+02;-7.18154297e+01
7.26318359e+02;-7.19516220e+01
7.26928711e+02;-7.20976257e+01
7.27539062e+02;-7.22755737e+01
7.28149414e+02;-7.24535828e+01
7.28759766e+02;-7.24996796e+01
7.29370117e+02;-7.23492279e+01
7.29980469e+02;-7.21735077e+01
7.30590820e+02;-7.18066101e+01
7.31201172e+02;-6.95943375e+01
7.31811523e+02;-6.71516800e+01
7.32421875e+02;-6.65216980e+01
7.33032227e+02;-6.64813309e+01
7.33642578e+02;-6.64739609e+01
7.34252930e+02;-6.64642258e+01
7.34863281e+02;-6.64696579e+01
7.35473633e+02;-6.64803162e+01
7.36083984e+02;-6.65379639e+01
7.36694336e+02;-6.74294357e+01
7.37304688e+02;-6.99865570e+01
7.37915039e+02;-7.13831329e+01
7.38525391e+02;-7.13469009e+01
7.39135742e+02;-7.11850662e+01
7.39746094e+02;-7.10888367e+01
7.40356445e+02;-7.10393906e+01
7.40966797e+02;-7.09505539e+01
7.41577148e+02;-7.08965683e+01
7.42187500e+02;-7.08108139e+01
7.42797852e+02;-7.03788223e+01
7.43408203e+02;-6.99531479e+01
7.44018555e+02;-6.98944016e+01
7.44628906e+02;-6.97548676e+01
7.45239258e+02;-6.94141922e+01
7.45849609e+02;-6.90685959e+01
7.46459961e+02;-6.89321594e+01
7.47070312e+02;-6.88883057e+01
7.47680664e+02;-6.88782196e+01
7.48291016e+02;-6.90890121e+01
7.48901367e+02;-6.93853302e+01
7.49511719e+02;-6.93966599e+01
7.50122070e+02;-6.94999313e+01
7.50732422e+02;-6.98052902e+01
7.51342773e+02;-7.01530533e+01
7.51953125e+02;-7.00289230e+01
7.52563477e+02;-6.66140518e+01
7.53173828e+02;-5.76968727e+01
7.53784180e+02;-5.19486656e+01
7.54394531e+02;-5.20766678e+01
7.55004883e+02;-5.78696671e+01
7.55615234e+02;-6.66965103e+01
7.56225586e+02;-6.95061111e+01
7.56835938e+02;-6.96989670e+01
7.57446289e+02;-6.95554962e+01
7.58056641e+02;-6.95443192e+01
7.58666992e+02;-6.96200485e+01
7.59277344e+02;-6.96863632e+01
7.59887695e+02;-6.97258224e+01
7.60498047e+02;-6.97282257e+01
7.61108398e+02;-6.97329559e+01
7.61718750e+02;-6.97826843e+01
7.62329102e+02;-6.98021469e+01
7.62939453e+02;-6.99566879e+01
7.63549805e+02;-7.04417343e+01
7.64160156e+02;-7.06462936e+01
7.64770508e+02;-7.06169739e+01
7.65380859e+02;-7.06405945e+01
7.65991211e+02;-7.06918182e+01
7.66601562e+02;-7.07686157e+01
7.67211914e+02;-7.07856750e+01
7.67822266e+02;-7.07749023e+01
7.68432617e+02;-7.07879868e+01
7.69042969e+02;-7.07496414e+01
7.69653320e+02;-7.07225952e+01
7.70263672e+02;-7.07780991e+01
7.70874023e+02;-7.08968124e+01
7.71484375e+02;-7.10422363e+01
7.72094727e+02;-7.11714401e+01
7.72705078e+02;-7.13661346e+01
7.73315430e+02;-7.15210190e+01
7.73925781e+02;-7.15951080e+01
7.74536133e+02;-7.16529922e+01
7.75146484e+02;-7.17465057e+01
7.75756836e+02;-7.18751068e+01
7.76367188e+02;-7.19109726e+01
7.76977539e+02;-7.19499588e+01
7.77587891e+02;-7.19411163e+01
7.78198242e+02;-7.18399048e+01
7.78808594e+02;-7.17679138e+01
7.79418945e+02;-7.16843185e+01
7.80029297e+02;-7.16280518e+01
7.80639648e+02;-7.16099091e+01
7.81250000e+02;-7.15853577e+01
7.81860352e+02;-7.15595932e+01
7.82470703e+02;-7.15348740e+01
7.83081055e+02;-7.15348434e+01
7.83691406e+02;-7.15876694e+01
7.84301758e+02;-7.16457672e+01
7.84912109e+02;-7.17414627e+01
7.85522461e+02;-7.18355484e+01
7.86132812e+02;-7.18906097e+01
7.86743164e+02;-7.18560715e+01
7.87353516e+02;-7.17053986e+01
7.87963867e+02;-7.14283981e+01
7.88574219e+02;-7.12964020e+01
7.89184570e+02;-7.11669388e+01
7.89794922e+02;-7.09170685e+01
7.90405273e+02;-7.07651825e+01
7.91015625e+02;-7.06929245e+01
7.91625977e+02;-7.06769791e+01
7.92236328e+02;-7.07557449e+01
7.92846680e+02;-7.09447632e+01
7.93457031e+02;-7.12517242e+01
7.94067383e+02;-7.14207230e+01
7.94677734e+02;-7.15678024e+01
7.95288086e+02;-7.18455582e+01
7.95898438e+02;-7.20284882e+01
7.96508789e+02;-7.21674118e+01
7.97119141e+02;-7.22112045e+01
7.97729492e+02;-7.21744919e+01
7.98339844e+02;-7.21426239e+01
7.98950195e+02;-7.21152267e+01
7.99560547e+02;-7.21210403e+01
8.00170898e+02;-7.21397171e+01
8.00781250e+02;-7.22281570e+01
8.01391602e+02;-7.23925323e+01
8.02001953e+02;-7.25515060e+01
8.02612305e+02;-7.27302322e+01
8.03222656e+02;-7.29141159e+01
8.03833008e+02;-7.30670242e+01
8.04443359e+02;-7.32350464e+01
8.05053711e+02;-7.34176712e+01
8.05664062e+02;-7.36017761e+01
8.06274414e+02;-7.36840363e+01
8.06884766e+02;-7.36328506e+01
8.07495117e+02;-7.35715790e+01
8.08105469e+02;-7.35565338e+01
8.08715820e+02;-7.35987396e+01
8.09326172e+02;-7.37025070e+01
8.09936523e+02;-7.38841095e+01
8.10546875e+02;-7.40493393e+01
8.11157227e+02;-7.40168076e+01
8.11767578e+02;-7.39059219e+01
8.12377930e+02;-7.40538254e+01
8.12988281e+02;-7.42747116e+01
8.13598633e+02;-7.45018082e+01
8.14208984e+02;-7.46965714e+01
8.14819336e+02;-7.48167114e+01
8.15429688e+02;-7.48144913e+01
8.16040039e+02;-7.48180847e+01
8.16650391e+02;-7.50018997e+01
8.17260742e+02;-7.53743057e+01
8.17871094e+02;-7.55208969e+01
8.18481445e+02;-7.55075760e+01
8.19091797e+02;-7.54088364e+01
8.19702148e+02;-7.52576752e+01
8.20312500e+02;-7.51256256e+01
8.20922852e+02;-7.50371170e+01
8.21533203e+02;-7.49914551e+01
8.22143555e+02;-7.50219116e+01
8.22753906e+02;-7.50807800e+01
8.23364258e+02;-7.50275040e+01
8.23974609e+02;-7.49544754e+01
8.24584961e+02;-7.49552536e+01
8.25195312e+02;-7.49418564e+01
8.25805664e+02;-7.49307175e+01
8.26416016e+02;-7.49295197e+01
8.27026367e+02;-7.49856873e+01
8.27636719e+02;-7.50408401e+01
8.28247070e+02;-7.50686188e+01
8.28857422e+02;-7.51721420e+01
8.29467773e+02;-7.53133240e+01
8.30078125e+02;-7.54241791e+01
8.30688477e+02;-7.55916443e+01
8.31298828e+02;-7.57502289e+01
8.31909180e+02;-7.58692169e+01
8.32519531e+02;-7.59548569e+01
8.33129883e+02;-7.60394745e+01
8.33740234e+02;-7.61398392e+01
8.34350586e+02;-7.61874542e+01
8.34960938e+02;-7.62329636e+01
8.35571289e+02;-7.62551880e+01
8.36181641e+02;-7.62961731e+01
8.36791992e+02;-7.63010788e+01
8.37402344e+02;-7.62125320e+01
8.38012695e+02;-7.62337494e+01
8.38623047e+02;-7.62869263e+01
8.39233398e+02;-7.63183975e+01
8.39843750e+02;-7.63701935e+01
8.40454102e+02;-7.63418655e+01
8.41064453e+02;-7.63105240e+01
8.41674805e+02;-7.62454376e+01
8.42285156e+02;-7.61722107e+01
8.42895508e+02;-7.62373581e+01
8.43505859e+02;-7.61576767e+01
8.44116211e+02;-7.60156631e+01
8.44726562e+02;-7.58758011e+01
8.45336914e+02;-7.57314606e+01
8.45947266e+02;-7.56535187e+01
8.46557617e+02;-7.56403351e+01
8.47167969e+02;-7.57036209e+01
8.47778320e+02;-7.58369522e+01
8.48388672e+02;-7.59173813e+01
8.48999023e+02;-7.59384079e+01
8.49609375e+02;-7.59506760e+01
8.50219727e+02;-7.59132080e+01
8.50830078e+02;-7.58447723e+01
8.51440430e+02;-7.57723694e+01
8.52050781e+02;-7.56237030e+01
8.52661133e+02;-7.53608856e+01
8.53271484e+02;-7.50701218e+01
8.53881836e+02;-7.48235703e+01
8.54492188e+02;-7.45714340e+01
8.55102539e+02;-7.43400040e+01
8.55712891e+02;-7.42275085e+01
8.56323242e+02;-7.41735611e+01
8.56933594e+02;-7.41228180e+01
8.57543945e+02;-7.41163483e+01
8.58154297e+02;-7.41377792e+01
8.58764648e+02;-7.41718063e+01
8.59375000e+02;-7.42022552e+01
8.59985352e+02;-7.42720795e+01
8.60595703e+02;-7.43390579e+01
8.61206055e+02;-7.43021545e+01
8.61816406e+02;-7.42904587e+01
8.62426758e+02;-7.43029480e+01
8.63037109e+02;-7.42569275e+01
8.63647461e+02;-7.42205963e+01
8.64257812e+02;-7.41902390e+01
8.64868164e+02;-7.41552277e+01
8.65478516e+02;-7.40448151e+01
8.66088867e+02;-7.39611282e+01
8.66699219e+02;-7.39049072e+01
8.67309570e+02;-7.37729645e+01
8.67919922e+02;-7.36687317e+01
8.68530273e+02;-7.36664352e+01
8.69140625e+02;-7.36688156e+01
8.69750977e+02;-7.36920624e+01
8.70361328e+02;-7.37582626e+01
8.70971680e+02;-7.39225769e+01
8.71582031e+02;-7.40978470e+01
8.72192383e+02;-7.42743378e+01
8.72802734e+02;-7.44537964e+01
8.73413086e+02;-7.45474014e+01
8.74023438e+02;-7.45886765e+01
8.74633789e+02;-7.46571198e+01
8.75244141e+02;-7.47106171e+01
8.75854492e+02;-7.47815018e+01
8.76464844e+02;-7.48794174e+01
8.77075195e+02;-7.50067291e+01
8.77685547e+02;-7.51734695e+01
8.78295898e+02;-7.53819733e+01
8.78906250e+02;-7.56317291e+01
8.79516602e+02;-7.58714981e+01
8.80126953e+02;-7.61102676e+01
8.80737305e+02;-7.63742447e+01
8.81347656e+02;-7.66250839e+01
8.81958008e+02;-7.68008804e+01
8.82568359e+02;-7.68549194e+01
8.83178711e+02;-7.68676834e+01
8.83789062e+02;-7.68739395e+01
8.84399414e+02;-7.67549820e+01
8.85009766e+02;-7.55760422e+01
8.85620117e+02;-7.30255737e+01
8.86230469e+02;-7.13155746e+01
8.86840820e+02;-7.06610794e+01
8.87451172e+02;-7.04111938e+01
8.88061523e+02;-7.03395691e+01
8.88671875e+02;-7.02982864e+01
8.89282227e+02;-7.02350922e+01
8.89892578e+02;-7.01454697e+01
8.90502930e+02;-7.02877502e+01
8.91113281e+02;-7.12686157e+01
8.91723633e+02;-7.25451660e+01
8.92333984e+02;-7.28976135e+01
8.92944336e+02;-7.29995804e+01
8.93554688e+02;-7.29647293e+01
8.94165039e+02;-7.28808289e+01
8.94775391e+02;-7.28420563e+01
8.95385742e+02;-7.29306946e+01
8.95996094e+02;-7.31339035e+01
8.96606445e+02;-7.33113480e+01
8.97216797e+02;-7.36808624e+01
8.97827148e+02;-7.43811493e+01
8.98437500e+02;-7.47740250e+01
8.99047852e+02;-7.50202255e+01
8.99658203e+02;-7.52739716e+01
9.00268555e+02;-7.55408554e+01
9.00878906e+02;-7.58139954e+01
9.01489258e+02;-7.60291138e+01
9.02099609e+02;-7.62449875e+01
9.02709961e+02;-7.64647827e+01
9.03320312e+02;-7.66811523e+01
9.03930664e+02;-7.68543243e+01
9.04541016e+02;-7.69642715e+01
9.05151367e+02;-7.69567871e+01
9.05761719e+02;-7.69284363e+01
9.06372070e+02;-7.68968582e+01
9.06982422e+02;-7.68618469e+01
9.07592773e+02;-7.68113556e+01
9.08203125e+02;-7.66997604e+01
9.08813477e+02;-7.65368652e+01
9.09423828e+02;-7.63348923e+01
9.10034180e+02;-7.61141434e+01
9.10644531e+02;-7.58796768e+01
9.11254883e+02;-7.57278595e+01
9.11865234e+02;-7.56016312e+01
9.12475586e+02;-7.55164795e+01
9.13085938e+02;-7.54696198e+01
9.13696289e+02;-7.54892120e+01
9.14306641e+02;-7.55335007e+01
9.14916992e+02;-7.55231781e+01
9.15527344e+02;-7.55012131e+01
9.16137695e+02;-7.56423721e+01
9.16748047e+02;-7.57614746e+01
9.17358398e+02;-7.58298416e+01
9.17968750e+02;-7.58677597e+01
9.18579102e+02;-7.59379883e+01
9.19189453e+02;-7.59958038e+01
9.19799805e+02;-7.60455399e+01
9.20410156e+02;-7.62069397e+01
9.21020508e+02;-7.64399643e+01
9.21630859e+02;-7.65704880e+01
9.22241211e+02;-7.66505356e+01
9.22851562e+02;-7.67139969e+01
9.23461914e+02;-7.67481232e+01
9.24072266e+02;-7.67248764e+01
9.24682617e+02;-7.66534653e+01
9.25292969e+02;-7.66061935e+01
9.25903320e+02;-7.64600143e+01
9.26513672e+02;-7.62605896e+01
9.27124023e+02;-7.61371384e+01
9.27734375e+02;-7.60080414e+01
9.28344727e+02;-7.58369751e+01
9.28955078e+02;-7.56375275e+01
9.29565430e+02;-7.54275970e+01
9.30175781e+02;-7.53136520e+01
9.30786133e+02;-7.52692642e+01
9.31396484e+02;-7.52556458e+01
9.32006836e+02;-7.52800140e+01
9.32617188e+02;-7.50453720e+01
9.33227539e+02;-7.28237305e+01
9.33837891e+02;-7.10727615e+01
9.34448242e+02;-7.09182663e+01
9.35058594e+02;-7.09893112e+01
9.35668945e+02;-7.10218124e+01
9.36279297e+02;-7.10173950e+01
9.36889648e+02;-7.10034409e+01
9.37500000e+02;-7.09377670e+01
9.38110352e+02;-7.09632416e+01
9.38720703e+02;-7.22122955e+01
9.39331055e+02;-7.46269760e+01
9.39941406e+02;-7.50127411e+01
9.40551758e+02;-7.11320343e+01
9.41162109e+02;-6.75642853e+01
9.41772461e+02;-6.42034912e+01
9.42382812e+02;-6.22849998e+01
9.42993164e+02;-6.33943481e+01
9.43603516e+02;-6.67070923e+01
9.44213867e+02;-7.10619431e+01
9.44824219e+02;-7.45841293e+01
9.45434570e+02;-7.58146515e+01
9.46044922e+02;-7.59526901e+01
9.46655273e+02;-7.60886383e+01
9.47265625e+02;-7.62435760e+01
9.47875977e+02;-7.63389664e+01
9.48486328e+02;-7.63728333e+01
9.49096680e+02;-7.63983994e+01
9.49707031e+02;-7.63700867e+01
9.50317383e+02;-7.62732239e+01
9.50927734e+02;-7.61701736e+01
9.51538086e+02;-7.61173553e+01
9.52148438e+02;-7.60671310e+01
9.52758789e+02;-7.60101318e+01
9.53369141e+02;-7.60148392e+01
9.53979492e+02;-7.60389023e+01
9.54589844e+02;-7.60867920e+01
9.55200195e+02;-7.61342392e+01
9.55810547e+02;-7.62145157e+01
9.56420898e+02;-7.62650452e+01
9.57031250e+02;-7.62442551e+01
9.57641602e+02;-7.62481689e+01
9.58251953e+02;-7.61740723e+01
9.58862305e+02;-7.60500717e+01
9.59472656e+02;-7.59762726e+01
9.60083008e+02;-7.59003601e+01
9.60693359e+02;-7.58489761e+01
9.61303711e+02;-7.58034973e+01
9.61914062e+02;-7.57906189e+01
9.62524414e+02;-7.57899017e+01
9.63134766e+02;-7.57301788e+01
9.63745117e+02;-7.57157593e+01
9.64355469e+02;-7.57507095e+01
9.64965820e+02;-7.58137436e+01
9.65576172e+02;-7.58701401e+01
9.66186523e+02;-7.59329758e+01
9.66796875e+02;-7.59700165e+01
9.67407227e+02;-7.59761124e+01
9.68017578e+02;-7.59858932e+01
9.68627930e+02;-7.60436478e+01
9.69238281e+02;-7.61522827e+01
9.69848633e+02;-7.62007141e+01
9.70458984e+02;-7.61180725e+01
9.71069336e+02;-7.59709473e+01
9.71679688e+02;-7.57878036e+01
9.72290039e+02;-7.56443710e+01
9.72900391e+02;-7.55340805e+01
9.73510742e+02;-7.54276276e+01
9.74121094e+02;-7.53381882e+01
9.74731445e+02;-7.52110748e+01
9.75341797e+02;-7.50461426e+01
9.75952148e+02;-7.49250641e+01
9.76562500e+02;-7.48475189e+01
9.77172852e+02;-7.48191910e+01
9.77783203e+02;-7.47744827e+01
9.78393555e+02;-7.46647568e+01
9.79003906e+02;-7.45835953e+01
9.79614258e+02;-7.44656143e+01
9.80224609e+02;-7.42926407e+01
9.80834961e+02;-7.41620331e+01
9.81445312e+02;-7.40263290e+01
9.82055664e+02;-7.38755646e+01
9.82666016e+02;-7.37049866e+01
9.83276367e+02;-7.35050583e+01
9.83886719e+02;-7.33684845e+01
9.84497070e+02;-7.32950668e+01
9.85107422e+02;-7.32367554e+01
9.85717773e+02;-7.32301636e+01
9.86328125e+02;-7.32264328e+01
9.86938477e+02;-7.32331848e+01
9.87548828e+02;-7.32547379e+01
9.88159180e+02;-7.32347260e+01
9.88769531e+02;-7.43749084e+01
9.94873047e+02;-7.43007584e+01
1.00097656e+03;-7.41660233e+01
1.00708008e+03;-7.40214691e+01
1.01318359e+03;-7.39809647e+01
1.01928711e+03;-7.40834961e+01
1.02539062e+03;-7.42838898e+01
1.03149414e+03;-7.44810791e+01
1.03759766e+03;-7.45304260e+01
1.04370117e+03;-7.44675980e+01
1.04980469e+03;-7.44558563e+01
1.05590820e+03;-7.44275970e+01
1.06201172e+03;-7.44183350e+01
1.06811523e+03;-7.43783340e+01
1.07421875e+03;-7.43016739e+01
1.08032227e+03;-7.41515884e+01
1.08642578e+03;-7.38697281e+01
1.09252930e+03;-7.37085724e+01
1.09863281e+03;-7.36823196e+01
1.10473633e+03;-7.33132401e+01
1.11083984e+03;-7.31172028e+01
1.11694336e+03;-7.31654434e+01
1.12304688e+03;-7.32145386e+01
1.12915039e+03;-7.32682495e+01
1.13525391e+03;-7.33322372e+01
1.14135742e+03;-7.34606628e+01
1.14746094e+03;-7.35277023e+01
1.15356445e+03;-7.35244675e+01
1.15966797e+03;-7.39164963e+01
1.16577148e+03;-7.42693939e+01
1.17187500e+03;-7.44080963e+01
1.17797852e+03;-7.45795898e+01
1.18408203e+03;-7.46436234e+01
1.19018555e+03;-7.46658096e+01
1.19628906e+03;-7.48464355e+01
1.20239258e+03;-7.52018051e+01
1.20849609e+03;-7.55186310e+01
1.21459961e+03;-7.53854446e+01
1.22070312e+03;-7.47204132e+01
1.22680664e+03;-7.42219543e+01
1.23291016e+03;-7.36941452e+01
1.23901367e+03;-7.31209717e+01
1.24511719e+03;-7.27039261e+01
1.25122070e+03;-7.24031982e+01
1.25732422e+03;-7.21481400e+01
1.26342773e+03;-7.19687881e+01
1.26953125e+03;-7.19689941e+01
1.27563477e+03;-7.22103424e+01
1.28173828e+03;-7.24281693e+01
1.28784180e+03;-7.26429443e+01
1.29394531e+03;-7.28811111e+01
1.30004883e+03;-7.32099915e+01
1.30615234e+03;-7.34930801e+01
1.31225586e+03;-7.36779175e+01
1.31835938e+03;-7.38234253e+01
