; Pulse saved with RP Fiber Power
; Domain: time.
;
; t1 = -2.994140625e-12
; t2 = 3e-12
; dt = 5.859375e-15
; lambda_ref = 1.542e-6
;
; Data: t (s), Re(A) (sqrt(W)), Im(A) (sqrt(W)):
-240.234375e-15, -6.653208034e-3, 0.4178211839
-234.375e-15, 0.02369673048, 0.4319446846
-228.515625e-15, 0.05590875887, 0.4448978718
-222.65625e-15, 0.08996936294, 0.4565873421
-216.796875e-15, 0.1258586485, 0.4669202303
-210.9375e-15, 0.1635498223, 0.4758039927
-205.078125e-15, 0.2030085095, 0.4831461848
-199.21875e-15, 0.244191867, 0.4888542856
-193.359375e-15, 0.2870474631, 0.492835623
-187.5e-15, 0.3315119132, 0.494997463
-181.640625e-15, 0.3775092876, 0.495247337
-175.78125e-15, 0.4249493383, 0.4934936861
-169.921875e-15, 0.4737256177, 0.4896469127
-164.0625e-15, 0.5237135922, 0.4836209178
-158.203125e-15, 0.5747688725, 0.4753351865
-152.34375e-15, 0.6267257055, 0.4647174459
-146.484375e-15, 0.6793958861, 0.4517068697
-140.625e-15, 0.7325682613, 0.4362577451
-134.765625e-15, 0.7860089945, 0.4183434595
-128.90625e-15, 0.8394627424, 0.3979606067
-123.046875e-15, 0.8926548567, 0.3751329711
-117.1875e-15, 0.9452946594, 0.349915117
-111.328125e-15, 0.9970797566, 0.3223952975
-105.46875e-15, 1.047701264, 0.2926974016
-99.609375e-15, 1.096849722, 0.260981693
-93.75e-15, 1.144221394, 0.2274441457
-87.890625e-15, 1.189524592, 0.1923142706
-82.03125e-15, 1.232485646, 0.1558514341
-76.171875e-15, 1.272854134, 0.1183397945
-70.3125e-15, 1.310407049, 0.08008211019
-64.453125e-15, 1.344951655, 0.04139277864
-58.59375e-15, 1.376326879, 2.590544146e-3
-52.734375e-15, 1.404403234, -0.03600866119
-46.875e-15, 1.429081377, -0.07409830342
-41.015625e-15, 1.450289563, -0.1113868939
-35.15625e-15, 1.467980319, -0.1476024462
-29.296875e-15, 1.482126759, -0.1824956284
-23.4375e-15, 1.492718938, -0.2158416399
-17.578125e-15, 1.499760609, -0.2474409658
-11.71875e-15, 1.503266635, -0.2771192654
-5.859375e-15, 1.50326119, -0.3047266994
181.4380082e-30, 1.499776748, -0.3301370128
5.859375e-15, 1.49285371, -0.3532466446
11.71875e-15, 1.48254049, -0.373974056
17.578125e-15, 1.468893812, -0.3922593609
23.4375e-15, 1.45197901, -0.4080642326
29.296875e-15, 1.431870183, -0.4213719704
35.15625e-15, 1.408650154, -0.4321875495
41.015625e-15, 1.382410245, -0.4405374779
46.875e-15, 1.353249961, -0.4464693162
52.734375e-15, 1.321276731, -0.4500507959
58.59375e-15, 1.286605817, -0.4513685505
64.453125e-15, 1.24936049, -0.4505265506
70.3125e-15, 1.209672499, -0.44764437
76.171875e-15, 1.167682791, -0.4428554105
82.03125e-15, 1.12354238, -0.4363051681
87.890625e-15, 1.077413196, -0.4281495621
93.75e-15, 1.02946878, -0.4185532809
99.609375e-15, 0.9798946795, -0.4076880501
105.46875e-15, 0.9288884768, -0.395730718
111.328125e-15, 0.8766594351, -0.3828610737
117.1875e-15, 0.8234278054, -0.3692593671
123.046875e-15, 0.7694238647, -0.355103567
128.90625e-15, 0.7148867524, -0.3405664526
134.765625e-15, 0.6600631371, -0.3258126758
140.625e-15, 0.6052056992, -0.3109959443
146.484375e-15, 0.5505713712, -0.2962564574
152.34375e-15, 0.4964192609, -0.2817186921
158.203125e-15, 0.4430081977, -0.2674895941
164.0625e-15, 0.3905938894, -0.2536571902
169.921875e-15, 0.3394257441, -0.2402896208
175.78125e-15, 0.2897434723, -0.227434591
181.640625e-15, 0.2417736266, -0.2151192532
187.5e-15, 0.195726247, -0.2033505557
193.359375e-15, 0.1517917538, -0.1921161049
199.21875e-15, 0.1101381929, -0.1813855858
205.078125e-15, 0.07090889335, -0.1711127577
210.9375e-15, 0.03422057041, -0.1612379986
216.796875e-15, 161.8978776e-6, -0.1516913141
222.65625e-15, -0.0312074109, -0.142395683
228.515625e-15, -0.05985695836, -0.1332705747
234.375e-15, -0.08578538864, -0.1242354761
240.234375e-15, -0.1090194284, -0.115213276
246.09375e-15, -0.1296122216, -0.1061333931
251.953125e-15, -0.1476409885, -0.09693456474
257.8125e-15, -0.1632040951, -0.08756723266
263.671875e-15, -0.1764176624, -0.07799547287
269.53125e-15, -0.187411873, -0.0681984057
275.390625e-15, -0.196327131, -0.05817101885
281.25e-15, -0.2033102193, -0.04792433973
287.109375e-15, -0.2085105768, -0.03748491902
292.96875e-15, -0.2120768001, -0.02689363245
298.828125e-15, -0.2141534669, -0.01620386294
304.6875e-15, -0.2148783745, -5.479176164e-3
310.546875e-15, -0.2143802865, 5.209362495e-3
316.40625e-15, -0.2127772695, 0.01578607264
322.265625e-15, -0.210175678, 0.02617359889
328.125e-15, -0.2066698071, 0.03629578155
333.984375e-15, -0.2023421911, 0.04608035422
339.84375e-15, -0.1972644763, 0.05546137505
345.703125e-15, -0.1914987704, 0.06438130014
351.5625e-15, -0.185099346, 0.07279260649
357.421875e-15, -0.1781145736, 0.08065888044
363.28125e-15, -0.1705889617, 0.08795531234
369.140625e-15, -0.1625651864, 0.0946685799
375e-15, -0.1540860004, 0.1007961545
380.859375e-15, -0.1451959125, 0.1063451118
386.71875e-15, -0.1359425372, 0.1113305603
392.578125e-15, -0.1263775293, 0.115773814
398.4375e-15, -0.1165570433, 0.1197004309
404.296875e-15, -0.1065416928, 0.1231382226
410.15625e-15, -0.09639602608, 0.1261153359
416.015625e-15, -0.08618756853, 0.1286584961
421.875e-15, -0.07598551332, 0.1307915074
427.734375e-15, -0.06585915791, 0.1325341001
433.59375e-15, -0.05587619238, 0.1339012005
439.453125e-15, -0.04610094755, 0.1349026684
445.3125e-15, -0.03659270946, 0.1355435057
451.171875e-15, -0.02740420411, 0.1358244942
457.03125e-15, -0.01858034925, 0.1357431845
462.890625e-15, -0.01015735571, 0.1352951401
468.75e-15, -2.16223783e-3, 0.1344753329
474.609375e-15, 5.387238118e-3, 0.1332795926
480.46875e-15, 0.01248217256, 0.1317060197
486.328125e-15, 0.01912175559, 0.1297562726
492.1875e-15, 0.02531215569, 0.1274366419
498.046875e-15, 0.03106515319, 0.1247588295
503.90625e-15, 0.03639660724, 0.121740363
509.765625e-15, 0.04132485082, 0.1184046075
515.625e-15, 0.04586911283, 0.1147803697
521.484375e-15, 0.05004806597, 0.1109011332
527.34375e-15, 0.05387859381, 0.1068039919
533.203125e-15, 0.05737485489, 0.1025283689
539.0625e-15, 0.06054769725, 0.0981146136
544.921875e-15, 0.06340444629, 0.09360256792
550.78125e-15, 0.06594905675, 0.08903018761
556.640625e-15, 0.06818259337, 0.08443230221
562.5e-15, 0.07010398464, 0.07983959245
568.359375e-15, 0.07171098144, 0.07527785454
574.21875e-15, 0.07300124196, 0.07076760286
580.078125e-15, 0.07397345661, 0.06632403466
585.9375e-15, 0.07462842052, 0.06195734731
591.796875e-15, 0.07496996046, 0.05767336706
597.65625e-15, 0.07500563278, 0.05347442386
603.515625e-15, 0.07474713013, 0.0493603925
609.375e-15, 0.07421036359, 0.04532981457
615.234375e-15, 0.07341522041, 0.04138101632
621.09375e-15, 0.07238502427, 0.03751314047
626.953125e-15, 0.07114574662, 0.03372701613
632.8125e-15, 0.06972502925, 0.03002580051
638.671875e-15, 0.06815108696, 0.02641534261
644.53125e-15, 0.06645156764, 0.02290424127
650.390625e-15, 0.06465245297, 0.01950359629
656.25e-15, 0.06277708672, 0.01622647944
662.109375e-15, 0.06084541175, 0.01308717588
667.96875e-15, 0.05887347866, 0.01010026528
673.828125e-15, 0.05687326156, 7.279624434e-3
679.6875e-15, 0.05485278463, 4.63743743e-3
685.546875e-15, 0.05281653419, 2.183298285e-3
691.40625e-15, 0.05076610972, -76.51784003e-6
697.265625e-15, 0.04870105509, -2.139553831e-3
703.125e-15, 0.04661980301, -4.007398526e-3
708.984375e-15, 0.04452065937, -5.685624333e-3
714.84375e-15, 0.04240274943, -7.183438983e-3
720.703125e-15, 0.04026684505, -8.513077402e-3
726.5625e-15, 0.03811599823, -9.688980968e-3
732.421875e-15, 0.03595592153, -0.01072682972
738.28125e-15, 0.03379508167, -0.01164250737
744.140625e-15, 0.03164450223, -0.01245108792
750e-15, 0.02951729927, -0.01316593117
755.859375e-15, 0.02742799758, -0.01379796305
761.71875e-15, 0.02539168987, -0.01435519711
767.578125e-15, 0.02342311063, -0.0148425287
773.4375e-15, 0.02153570242, -0.01526180925
779.296875e-15, 0.01974075287, -0.01561218726
785.15625e-15, 0.01804667745, -0.01589068381
791.015625e-15, 0.0164585138, -0.01609295447
796.875e-15, 0.01497767567, -0.01621417276
802.734375e-15, 0.01360199198, -0.01624995612
808.59375e-15, 0.01232602935, -0.01619724752
814.453125e-15, 0.01114167024, -0.01605506691
820.3125e-15, 0.01003889419, -0.0158250606
826.171875e-15, 9.006691403e-3, -0.01551179944
832.03125e-15, 8.034027305e-3, -0.01512280292
837.890625e-15, 7.110773192e-3, -0.01466829235
843.75e-15, 6.228523351e-3, -0.01416069756
849.609375e-15, 5.38123132e-3, -0.01361395867
855.46875e-15, 4.565613121e-3, -0.01304268011
861.328125e-15, 3.781284937e-3, -0.0124612073
867.1875e-15, 3.030623887e-3, -0.01188270672
873.046875e-15, 2.31836326e-3, -0.01131833412
878.90625e-15, 1.650958344e-3, -0.0107765698
884.765625e-15, 1.035782659e-3, -0.01026278489
890.625e-15, 480.2332284e-6, -9.77907842e-3
896.484375e-15, -9.166767514e-6, -9.324397988e-3
902.34375e-15, -427.5808362e-6, -8.894929525e-3
908.203125e-15, -772.5120909e-6, -8.484716839e-3
914.0625e-15, -1.044239386e-3, -8.086453294e-3
919.921875e-15, -1.24600043e-3, -7.692373215e-3
925.78125e-15, -1.383906357e-3, -7.295163107e-3
931.640625e-15, -1.466593261e-3, -6.888810727e-3
937.5e-15, -1.504637797e-3, -6.469314386e-3
943.359375e-15, -1.509785826e-3, -6.035185822e-3
949.21875e-15, -1.494064737e-3, -5.587697456e-3
955.078125e-15, -1.468864179e-3, -5.130848538e-3
960.9375e-15, -1.44407519e-3, -4.671052554e-3
966.796875e-15, -1.427371677e-3, -4.216577533e-3
972.65625e-15, -1.423701645e-3, -3.776796963e-3
978.515625e-15, -1.435033323e-3, -3.361327341e-3
984.375e-15, -1.460376312e-3, -2.979137371e-3
990.234375e-15, -1.496073195e-3, -2.637713181e-3
996.09375e-15, -1.536333484e-3, -2.342356492e-3
1.001953125e-12, -1.573960701e-3, -2.095679865e-3
1.0078125e-12, -1.601205652e-3, -1.897347822e-3
1.013671875e-12, -1.610665141e-3, -1.744091812e-3
1.01953125e-12, -1.596139177e-3, -1.63000252e-3
1.025390625e-12, -1.553361232e-3, -1.547074756e-3
1.03125e-12, -1.480527216e-3, -1.485952214e-3
1.037109375e-12, -1.378568941e-3, -1.43679682e-3
1.04296875e-12, -1.251145191e-3, -1.390194623e-3
1.048828125e-12, -1.104353507e-3, -1.338008253e-3
1.0546875e-12, -946.1947611e-6, -1.274094164e-3
1.060546875e-12, -785.8464368e-6, -1.194818095e-3
1.06640625e-12, -632.816857e-6, -1.099322068e-3
1.072265625e-12, -496.0618547e-6, -989.5183443e-6
1.078125e-12, -383.1487621e-6, -869.8106962e-6
1.083984375e-12, -299.5493395e-6, -746.5684016e-6
1.08984375e-12, -248.1337569e-6, -627.4033977e-6
1.095703125e-12, -228.9201105e-6, -520.3221752e-6
1.1015625e-12, -239.1081972e-6, -432.8391245e-6
1.107421875e-12, -273.3951257e-6, -371.143427e-6
1.11328125e-12, -324.5389516e-6, -339.406626e-6
1.119140625e-12, -384.1095162e-6, -339.3020817e-6
1.125e-12, -443.3474606e-6, -369.7839728e-6
1.130859375e-12, -494.0441011e-6, -427.144982e-6
1.13671875e-12, -529.355117e-6, -505.3441187e-6
1.142578125e-12, -544.4688412e-6, -596.5698785e-6
1.1484375e-12, -537.063833e-6, -691.9830902e-6
1.154296875e-12, -507.5097724e-6, -782.5660851e-6
1.16015625e-12, -458.7902439e-6, -859.993522e-6
1.166015625e-12, -396.1537659e-6, -917.4345904e-6
1.171875e-12, -326.5288696e-6, -950.2013985e-6
1.177734375e-12, -257.7649794e-6, -956.1729838e-6
1.18359375e-12, -197.7812405e-6, -935.9499336e-6
1.189453125e-12, -153.7152118e-6, -892.7252368e-6
1.1953125e-12, -131.1621108e-6, -831.8890589e-6
1.201171875e-12, -133.5833147e-6, -760.4130438e-6
1.20703125e-12, -161.9427972e-6, -686.0809745e-6
1.212890625e-12, -214.6058736e-6, -616.6462676e-6
1.21875e-12, -287.5081602e-6, -559.0031233e-6
1.224609375e-12, -374.5774049e-6, -518.4562414e-6
1.23046875e-12, -468.3649535e-6, -498.165829e-6
1.236328125e-12, -560.8219262e-6, -498.8267076e-6
1.2421875e-12, -644.1371014e-6, -518.61729e-6
1.248046875e-12, -711.5449077e-6, -553.4233621e-6
1.25390625e-12, -758.0140517e-6, -597.3115321e-6
1.259765625e-12, -780.7416556e-6, -643.1968155e-6
1.265625e-12, -779.4013966e-6, -683.6284629e-6
1.271484375e-12, -756.1227041e-6, -711.6053818e-6
1.27734375e-12, -715.2084017e-6, -721.3328777e-6
1.283203125e-12, -662.624719e-6, -708.8409821e-6
1.2890625e-12, -605.3203145e-6, -672.4012086e-6
1.294921875e-12, -550.448133e-6, -612.6995052e-6
1.30078125e-12, -504.5734766e-6, -532.7477309e-6
1.306640625e-12, -472.9547876e-6, -437.5430877e-6
1.3125e-12, -458.9765181e-6, -333.5127194e-6
1.318359375e-12, -463.7984399e-6, -227.8059383e-6
1.32421875e-12, -486.2597098e-6, -127.5155808e-6
1.330078125e-12, -523.0473956e-6, -38.91793349e-6
1.3359375e-12, -569.1054192e-6, 33.18209425e-6
1.341796875e-12, -618.2332344e-6, 85.9292058e-6
1.34765625e-12, -663.8021057e-6, 118.6693169e-6
1.353515625e-12, -699.5071978e-6, 132.9521019e-6
1.359375e-12, -720.071259e-6, 132.2884192e-6
1.365234375e-12, -721.823794e-6, 121.6931881e-6
1.37109375e-12, -703.0922298e-6, 107.0659731e-6
1.376953125e-12, -664.3619754e-6, 94.47989341e-6
1.3828125e-12, -608.1873898e-6, 89.46001275e-6
1.388671875e-12, -538.8649057e-6, 96.33529428e-6
1.39453125e-12, -461.9079303e-6, 117.7405744e-6
1.400390625e-12, -383.3887893e-6, 154.3266677e-6
1.40625e-12, -309.2280976e-6, 204.7108371e-6
1.412109375e-12, -244.5173664e-6, 265.668938e-6
1.41796875e-12, -192.9538354e-6, 332.5415426e-6
1.423828125e-12, -156.4513083e-6, 399.8015552e-6
1.4296875e-12, -134.9676158e-6, 461.7149825e-6
1.435546875e-12, -126.5653926e-6, 513.0169333e-6
1.44140625e-12, -127.695697e-6, 549.5250404e-6
1.447265625e-12, -133.6700786e-6, 568.6186411e-6
1.453125e-12, -139.2643298e-6, 569.5270867e-6
1.458984375e-12, -139.3812583e-6, 553.39197e-6
1.46484375e-12, -129.6903864e-6, 523.0963289e-6
1.470703125e-12, -107.165521e-6, 482.8826805e-6
1.4765625e-12, -70.45354594e-6, 437.8098696e-6
1.482421875e-12, -20.03087674e-6, 393.1186356e-6
1.48828125e-12, 41.8680101e-6, 353.5862124e-6
1.494140625e-12, 111.536692e-6, 322.9493548e-6
1.5e-12, 184.2592802e-6, 303.4649263e-6
1.505859375e-12, 254.8910284e-6, 295.6585669e-6
1.51171875e-12, 318.486469e-6, 298.289866e-6
1.517578125e-12, 370.8992218e-6, 308.5373447e-6
1.5234375e-12, 409.2801203e-6, 322.3803406e-6
1.529296875e-12, 432.411609e-6, 335.1311298e-6
1.53515625e-12, 440.8356244e-6, 342.050244e-6
1.541015625e-12, 436.7583623e-6, 338.9659919e-6
1.546875e-12, 423.7444343e-6, 322.8178113e-6
1.552734375e-12, 406.2415182e-6, 292.0540092e-6
1.55859375e-12, 388.9980825e-6, 246.833793e-6
1.564453125e-12, 376.4498991e-6, 189.0110632e-6
1.5703125e-12, 372.1526057e-6, 121.9048617e-6
1.576171875e-12, 378.3304495e-6, 49.8876316e-6
1.58203125e-12, 395.5957164e-6, -22.15619991e-6
1.587890625e-12, 422.8732506e-6, -89.43373668e-6
1.59375e-12, 457.5399712e-6, -147.8343355e-6
1.599609375e-12, 495.7628327e-6, -194.4327389e-6
1.60546875e-12, 532.9935109e-6, -227.8396855e-6
1.611328125e-12, 564.5558967e-6, -248.3540187e-6
1.6171875e-12, 586.2497639e-6, -257.8958783e-6
1.623046875e-12, 594.8904908e-6, -259.7307011e-6
1.62890625e-12, 588.7150671e-6, -258.0222226e-6
1.634765625e-12, 567.602015e-6, -257.2747133e-6
1.640625e-12, 533.0802049e-6, -261.7378918e-6
1.646484375e-12, 488.1272723e-6, -274.8508356e-6
1.65234375e-12, 436.7860612e-6, -298.7944662e-6
1.658203125e-12, 383.6479775e-6, -334.2081733e-6
1.6640625e-12, 333.2697676e-6, -380.1061516e-6
1.669921875e-12, 289.5974931e-6, -434.0041294e-6
1.67578125e-12, 255.4733921e-6, -492.2406257e-6
1.681640625e-12, 232.2903409e-6, -550.4509576e-6
1.6875e-12, 219.8402721e-6, -604.1305503e-6
1.693359375e-12, 216.3757047e-6, -649.2117715e-6
1.69921875e-12, 218.8739623e-6, -682.5766721e-6
1.705078125e-12, 223.4653125e-6, -702.4382395e-6
1.7109375e-12, 225.9653772e-6, -708.5419181e-6
1.716796875e-12, 222.4396592e-6, -702.1648382e-6
1.72265625e-12, 209.7257456e-6, -685.9162005e-6
1.728515625e-12, 185.846107e-6, -663.3679801e-6
1.734375e-12, 150.2585198e-6, -638.565593e-6
1.740234375e-12, 103.9123525e-6, -615.4838413e-6
1.74609375e-12, 49.10409806e-6, -597.5007875e-6
1.751953125e-12, -10.84738982e-6, -586.9611412e-6
1.7578125e-12, -72.06025654e-6, -584.8886409e-6
1.763671875e-12, -130.6179917e-6, -590.8861688e-6
1.76953125e-12, -183.0919437e-6, -603.2350579e-6
1.775390625e-12, -226.9847485e-6, -619.1760148e-6
1.78125e-12, -261.0345932e-6, -635.328572e-6
1.787109375e-12, -285.3416345e-6, -648.187902e-6
1.79296875e-12, -301.3032906e-6, -654.6288836e-6
1.798828125e-12, -311.3710412e-6, -652.3481607e-6
1.8046875e-12, -318.6649942e-6, -640.1845071e-6
1.810546875e-12, -326.501005e-6, -618.2741636e-6
1.81640625e-12, -337.897231e-6, -588.0200446e-6
1.822265625e-12, -355.1305521e-6, -551.8798114e-6
1.828125e-12, -379.406891e-6, -513.0035025e-6
1.833984375e-12, -410.6931761e-6, -474.7746496e-6
1.83984375e-12, -447.734552e-6, -440.3231545e-6
1.845703125e-12, -488.2520817e-6, -412.0823957e-6
1.8515625e-12, -529.289154e-6, -391.4549031e-6
1.857421875e-12, -567.6533766e-6, -378.6341407e-6
1.86328125e-12, -600.3883895e-6, -372.6052558e-6
1.869140625e-12, -625.2072997e-6, -371.3226772e-6
1.875e-12, -640.8258881e-6, -372.0370881e-6
1.880859375e-12, -647.1482754e-6, -371.7241797e-6
1.88671875e-12, -645.277766e-6, -367.5528055e-6
1.892578125e-12, -637.3507401e-6, -357.3240294e-6
1.8984375e-12, -626.2169246e-6, -339.8151533e-6
1.904296875e-12, -615.0135861e-6, -314.9764126e-6
1.91015625e-12, -606.6972635e-6, -283.9499383e-6
1.916015625e-12, -603.6047561e-6, -248.9080168e-6
1.921875e-12, -607.1087246e-6, -212.7361631e-6
1.927734375e-12, -617.419566e-6, -178.6095965e-6
1.93359375e-12, -633.5607972e-6, -149.5271817e-6
1.939453125e-12, -653.5206623e-6, -127.8716516e-6
1.9453125e-12, -674.5559415e-6, -115.0604154e-6
1.951171875e-12, -693.6042541e-6, -111.3373453e-6
1.95703125e-12, -707.7438066e-6, -115.7365158e-6
1.962890625e-12, -714.6340239e-6, -126.2237252e-6
1.96875e-12, -712.8705735e-6, -139.9959361e-6
1.974609375e-12, -702.2012913e-6, -153.8941636e-6
1.98046875e-12, -683.5695069e-6, -164.8673949e-6
1.986328125e-12, -658.9787902e-6, -170.4164237e-6
1.9921875e-12, -631.2004448e-6, -168.950188e-6
1.998046875e-12, -603.3703322e-6, -160.0013868e-6
2.00390625e-12, -578.5369759e-6, -144.2712499e-6
2.009765625e-12, -559.2291449e-6, -123.4994996e-6
2.015625e-12, -547.106925e-6, -100.1819242e-6
2.021484375e-12, -542.7464696e-6, -77.17932993e-6
2.02734375e-12, -545.5891349e-6, -57.27761616e-6
2.033203125e-12, -554.0615235e-6, -42.76516608e-6
2.0390625e-12, -565.8470358e-6, -35.09212543e-6
2.044921875e-12, -578.2663303e-6, -34.66338854e-6
2.05078125e-12, -588.7064666e-6, -40.7971694e-6
2.056640625e-12, -595.0301496e-6, -51.85343269e-6
2.0625e-12, -595.9004417e-6, -65.50977984e-6
2.068359375e-12, -590.9709276e-6, -79.13766274e-6
2.07421875e-12, -580.9136147e-6, -90.21730991e-6
2.080078125e-12, -567.2843248e-6, -96.72476186e-6
2.0859375e-12, -552.2498643e-6, -97.43097826e-6
2.091796875e-12, -538.2226183e-6, -92.0674817e-6
2.09765625e-12, -527.4614966e-6, -81.33485281e-6
2.103515625e-12, -521.7030389e-6, -66.75405597e-6
2.109375e-12, -521.8817238e-6, -50.3856488e-6
2.115234375e-12, -527.9853582e-6, -34.46326132e-6
2.12109375e-12, -539.0689264e-6, -21.00200284e-6
2.126953125e-12, -553.4245152e-6, -11.44757459e-6
2.1328125e-12, -568.8779914e-6, -6.425137139e-6
2.138671875e-12, -583.1613848e-6, -5.629279176e-6
2.14453125e-12, -594.2978122e-6, -7.87263807e-6
2.150390625e-12, -600.9344867e-6, -11.28323384e-6
2.15625e-12, -602.5689799e-6, -13.61631427e-6
2.162109375e-12, -599.6323877e-6, -12.62886739e-6
2.16796875e-12, -593.416052e-6, -6.455149758e-6
2.173828125e-12, -585.8536351e-6, 6.078459595e-6
2.1796875e-12, -579.1936126e-6, 25.25093483e-6
2.185546875e-12, -575.615613e-6, 50.39158953e-6
2.19140625e-12, -576.8543452e-6, 79.98284191e-6
2.197265625e-12, -583.8948105e-6, 111.9049238e-6
2.203125e-12, -596.7910142e-6, 143.78218e-6
2.208984375e-12, -614.6393612e-6, 173.3723637e-6
2.21484375e-12, -635.7110346e-6, 198.9329991e-6
2.220703125e-12, -657.7205565e-6, 219.5040762e-6
2.2265625e-12, -678.1848134e-6, 235.0600458e-6
2.232421875e-12, -694.812891e-6, 246.5077574e-6
2.23828125e-12, -705.8626722e-6, 255.5313674e-6
2.244140625e-12, -710.4059387e-6, 264.3102358e-6
2.25e-12, -708.4587894e-6, 275.1563105e-6
2.255859375e-12, -700.955797e-6, 290.1310296e-6
2.26171875e-12, -689.5719538e-6, 310.7052273e-6
2.267578125e-12, -676.4230457e-6, 337.5200558e-6
2.2734375e-12, -663.6956377e-6, 370.2886229e-6
2.279296875e-12, -653.2709636e-6, 407.8545312e-6
2.28515625e-12, -646.4075829e-6, 448.3952226e-6
2.291015625e-12, -643.536167e-6, 489.7328876e-6
2.296875e-12, -644.1997058e-6, 529.697777e-6
2.302734375e-12, -647.1465045e-6, 566.4811667e-6
2.30859375e-12, -650.5570461e-6, 598.9179405e-6
2.314453125e-12, -652.364214e-6, 626.6522564e-6
2.3203125e-12, -650.6106966e-6, 650.159284e-6
2.326171875e-12, -643.7812062e-6, 670.6208537e-6
2.33203125e-12, -631.052076e-6, 689.6778307e-6
2.337890625e-12, -612.4137598e-6, 709.1040249e-6
2.34375e-12, -588.6454845e-6, 730.4606481e-6
2.349609375e-12, -561.1475919e-6, 754.7946181e-6
2.35546875e-12, -531.6635858e-6, 782.4351745e-6
2.361328125e-12, -501.9441237e-6, 812.925471e-6
2.3671875e-12, -473.4153093e-6, 845.0997215e-6
2.373046875e-12, -446.9112736e-6, 877.2906644e-6
2.37890625e-12, -422.5194245e-6, 907.628276e-6
2.384765625e-12, -399.5652813e-6, 934.3757774e-6
2.390625e-12, -376.7395334e-6, 956.2420797e-6
2.396484375e-12, -352.3450763e-6, 972.6144013e-6
2.40234375e-12, -324.6195995e-6, 983.6680424e-6
2.408203125e-12, -292.0756357e-6, 990.3320178e-6
2.4140625e-12, -253.7954693e-6, 994.1153178e-6
2.419921875e-12, -209.6254523e-6, 996.8245223e-6
2.42578125e-12, -160.2332366e-6, 1.00022446e-3
2.431640625e-12, -107.0162656e-6, 1.005704304e-3
2.4375e-12, -51.87827959e-6, 1.014010791e-3
2.443359375e-12, 3.085422723e-6, 1.025096951e-3
2.44921875e-12, 55.93685438e-6, 1.038113664e-3
2.455078125e-12, 105.21604e-6, 1.051545245e-3
2.4609375e-12, 150.175959e-6, 1.063464672e-3
2.466796875e-12, 190.8905402e-6, 1.071863315e-3
2.47265625e-12, 228.2156417e-6, 1.074996081e-3
2.478515625e-12, 263.6102022e-6, 1.071680144e-3
2.484375e-12, 298.8498623e-6, 1.061492765e-3
2.490234375e-12, 335.6855173e-6, 1.044832128e-3
2.49609375e-12, 375.5104198e-6, 1.022830561e-3
2.501953125e-12, 419.0971594e-6, 997.1375354e-6
2.5078125e-12, 466.4524757e-6, 969.6142324e-6
2.513671875e-12, 516.8149006e-6, 941.9977166e-6
2.51953125e-12, 568.7928484e-6, 915.5971509e-6
2.525390625e-12, 620.6151653e-6, 891.077203e-6
2.53125e-12, 670.4459264e-6, 868.3672816e-6
2.537109375e-12, 716.704173e-6, 846.7108576e-6
2.54296875e-12, 758.3289944e-6, 824.8443045e-6
2.548828125e-12, 794.9406435e-6, 801.2698127e-6
2.5546875e-12, 826.8676209e-6, 774.569365e-6
2.560546875e-12, 855.0360054e-6, 743.6988997e-6
2.56640625e-12, 880.7434411e-6, 708.204703e-6
2.572265625e-12, 905.3638418e-6, 668.3203065e-6
2.578125e-12, 930.0419847e-6, 624.9256131e-6
2.583984375e-12, 955.438672e-6, 579.3776261e-6
2.58984375e-12, 981.5767091e-6, 533.2477162e-6
2.595703125e-12, 1.00781695e-3, 488.0176866e-6
2.6015625e-12, 1.032968771e-3, 444.7944403e-6
2.607421875e-12, 1.055513052e-3, 404.0991594e-6
2.61328125e-12, 1.073894499e-3, 365.7722145e-6
2.619140625e-12, 1.086826599e-3, 329.0133374e-6
2.625e-12, 1.093549133e-3, 292.5506699e-6
2.630859375e-12, 1.09398706e-3, 254.9062399e-6
2.63671875e-12, 1.088777862e-3, 214.7067152e-6
2.642578125e-12, 1.079161049e-3, 170.9776971e-6
2.6484375e-12, 1.066750719e-3, 123.363053e-6
2.654296875e-12, 1.053235781e-3, 72.22624385e-6
2.66015625e-12, 1.040066676e-3, 18.61323913e-6
2.666015625e-12, 1.028189179e-3, -35.91468147e-6
2.671875e-12, 1.017876421e-3, -89.54572547e-6
2.677734375e-12, 1.008690508e-3, -140.5287967e-6
2.68359375e-12, 999.5801856e-6, -187.4709879e-6
2.689453125e-12, 989.0950273e-6, -229.5649683e-6
2.6953125e-12, 975.6739545e-6, -266.7024896e-6
2.701171875e-12, 957.9513046e-6, -299.4529384e-6
2.70703125e-12, 935.0201902e-6, -328.9125049e-6
2.712890625e-12, 906.6012052e-6, -356.4554261e-6
2.71875e-12, 873.0842805e-6, -383.4387478e-6
2.724609375e-12, 835.4379347e-6, -410.920948e-6
2.73046875e-12, 795.0068851e-6, -439.4507948e-6
2.736328125e-12, 753.2421336e-6, -468.9673775e-6
2.7421875e-12, 711.4195053e-6, -498.8288486e-6
2.748046875e-12, 670.4040756e-6, -527.9607974e-6
2.75390625e-12, 630.50783e-6, -555.09172e-6
2.759765625e-12, 591.4678476e-6, -579.0256354e-6
2.765625e-12, 552.5484318e-6, -598.894637e-6
2.771484375e-12, 512.7445481e-6, -614.3386052e-6
